CRUISE,VESSEL,YEAR,SEASON,STATION,STRATUM,TOW,OPERATION_STATUS,SHG,TOGA,TYPE_CODE,TYPE_COMMENT,OPERATION_CODE,OPERATION_COMMENT,GEAR_CODE,GEAR_COMMENT,ACQUISITION_CODE,ACQUISITION_COMMENT,DECDEG_BEGLAT,DECDEG_BEGLON,DECDEG_ENDLAT,DECDEG_ENDLON,TOW_DURATION (min),BEGIN_TOW_DATE,BEGIN_TOW_TIME,END_TOW_DATE,END_TOW_TIME,AVG_DEPTH (m),BOTTOM_TEMP (deg C),BOTTOM_SALINITY (PSU),SURFACE_TEMP (deg C),SURFACE_SALINITY (PSU),SVSPP,LOGGED_SPECIES_NAME,EXPANDED_CATCH_WT (kg),EXPANDED_CATCH_NUMBER
197202,AL,1972,SPRING,249,1360,9,Representative,111,,, ,, ,, ,, ,43.966667,-67.65,,,30,4/17/1972,17:02,4/17/1972 0:00,5:32:00 PM,206,8.1,,4.4,,84,Brosme brosme (cusk),7.3,1
197202,AL,1972,SPRING,251,1350,1,Representative,111,,, ,, ,, ,, ,44.283333,-67.2,,,30,4/17/1972,22:20,4/17/1972 0:00,10:50:00 PM,180,6.7,,5.2,,84,Brosme brosme (cusk),2.7,1
197202,AL,1972,SPRING,252,1350,2,Representative,111,,, ,, ,, ,, ,44.333333,-67.033333,,,30,4/18/1972,0:23,4/18/1972 0:00,12:53:00 AM,130,4.4,,4.1,,84,Brosme brosme (cusk),7.7,1
197202,AL,1972,SPRING,255,1340,4,Representative,111,,, ,, ,, ,, ,43.933333,-66.733333,,,30,4/18/1972,11:32,4/18/1972 0:00,12:02:00 PM,115,4.6,,3.9,,84,Brosme brosme (cusk),2.7,1
197202,AL,1972,SPRING,264,1340,6,Representative,111,,, ,, ,, ,, ,43.266667,-66.633333,,,30,4/19/1972,7:48,4/19/1972 0:00,8:18:00 AM,124,4.5,,3.2,,84,Brosme brosme (cusk),4.5,2
197202,AL,1972,SPRING,265,1330,5,Non-Representative,143,,, ,, ,, ,, ,43.2,-66.533333,,,18,4/19/1972,9:32,4/19/1972 0:00,9:50:00 AM,93,3.7,,3.5,,84,Brosme brosme (cusk),4.5,1
197202,AL,1972,SPRING,269,1310,3,Representative,111,,, ,, ,, ,, ,42.85,-66.283333,,,30,4/19/1972,20:07,4/19/1972 0:00,8:37:00 PM,133,4.7,,4.1,,84,Brosme brosme (cusk),2.3,1
197202,AL,1972,SPRING,272,1310,2,Representative,111,,, ,, ,, ,, ,42.933333,-66.6,,,30,4/20/1972,0:15,4/20/1972 0:00,12:45:00 AM,181,7.5,,3.9,,84,Brosme brosme (cusk),1.8,1
197202,AL,1972,SPRING,284,1420,3,Representative,111,,, ,, ,, ,, ,42.916667,-64.833333,,,30,4/21/1972,2:13,4/21/1972 0:00,2:43:00 AM,89,5.1,,2.8,,84,Brosme brosme (cusk),0,1
197202,AL,1972,SPRING,304,1410,13,Representative,111,,, ,, ,, ,, ,42.95,-63.633333,,,30,4/22/1972,20:58,4/22/1972 0:00,9:28:00 PM,142,9.8,,3.3,,84,Brosme brosme (cusk),3.2,1
197202,AL,1972,SPRING,308,1490,2,Representative,123,,, ,, ,, ,, ,42.8,-63.716667,,,30,4/23/1972,7:27,4/23/1972 0:00,7:57:00 AM,293,9.9,,5.8,,84,Brosme brosme (cusk),3.6,1
197202,AL,1972,SPRING,312,1410,15,Representative,111,,, ,, ,, ,, ,42.466667,-64.933333,,,30,4/23/1972,16:26,4/23/1972 0:00,4:56:00 PM,126,6,,3.1,,84,Brosme brosme (cusk),14.1,2
197202,AL,1972,SPRING,319,1300,3,Representative,123,,, ,, ,, ,, ,42.466667,-66.65,,,30,4/24/1972,12:55,4/24/1972 0:00,1:25:00 PM,318,8,,5,,84,Brosme brosme (cusk),16.8,3
197202,AL,1972,SPRING,333,1290,13,Non-Representative,323,,, ,, ,, ,, ,42.2,-66.633333,42.183333,-66.666667,30,4/25/1972,12:55,4/25/1972 0:00,1:25:00 PM,208,8,,5.4,,84,Brosme brosme (cusk),3.2,1
197202,AL,1972,SPRING,334,1160,37,Non-Representative,311,,, ,, ,, ,, ,42.05,-66.566667,42.1,-66.583333,30,4/25/1972,14:43,4/25/1972 0:00,3:13:00 PM,79,5.7,,5.7,,84,Brosme brosme (cusk),3.2,1
197202,AL,1972,SPRING,335,1160,15,Non-Representative,311,,, ,, ,, ,, ,42.05,-66.616667,42.033333,-66.633333,30,4/25/1972,15:52,4/25/1972 0:00,4:22:00 PM,81,6,,6,,84,Brosme brosme (cusk),3.6,1
197202,AL,1972,SPRING,350,1160,26,Non-Representative,311,,, ,, ,, ,, ,41.783333,-65.95,41.75,-65.95,30,4/26/1972,15:13,4/26/1972 0:00,3:43:00 PM,107,6.1,,3.6,,84,Brosme brosme (cusk),4.5,1
197208,AL,1972,FALL,123,1150,2,Representative,111,,, ,, ,, ,, ,40.333333,-67.733333,,,,10/22/1972,7:59,,,348,7.6,,14,,84,Brosme brosme (cusk),4.1,1
197208,AL,1972,FALL,153,1180,3,Representative,111,,, ,, ,, ,, ,42.066667,-65.933333,,,,10/25/1972,3:43,,,180,9,,11,,84,Brosme brosme (cusk),1.4,1
197208,AL,1972,FALL,159,1220,4,Representative,111,,, ,, ,, ,, ,42.166667,-67.333333,,,,10/25/1972,17:45,,,168,9.4,,13,,84,Brosme brosme (cusk),6.4,2
197208,AL,1972,FALL,173,1290,1,Representative,111,,, ,, ,, ,, ,41.833333,-68.416667,,,,10/27/1972,4:01,,,203,9.1,,12.4,,84,Brosme brosme (cusk),3.6,1
197208,AL,1972,FALL,174,1240,4,Representative,111,,, ,, ,, ,, ,41.783333,-68.583333,,,,10/27/1972,6:32,,,170,,,12,,84,Brosme brosme (cusk),0.9,1
197208,AL,1972,FALL,176,1240,5,Representative,111,,, ,, ,, ,, ,42,-68.883333,,,,10/27/1972,12:36,,,130,5.8,,11.8,,84,Brosme brosme (cusk),0.5,1
197208,AL,1972,FALL,177,1240,3,Representative,111,,, ,, ,, ,, ,41.783333,-68.866667,,,,10/27/1972,15:05,,,156,6.8,,12.1,,84,Brosme brosme (cusk),1.8,1
197208,AL,1972,FALL,179,1240,1,Representative,111,,, ,, ,, ,, ,41.466667,-68.916667,,,,10/27/1972,22:13,,,144,7.3,,12.3,,84,Brosme brosme (cusk),2.3,2
197208,AL,1972,FALL,196,1260,1,Representative,111,,, ,, ,, ,, ,42.116667,-70.333333,,,,11/4/1972,0:23,,,63,10,,10.5,,84,Brosme brosme (cusk),0,1
197208,AL,1972,FALL,200,1280,1,Representative,111,,, ,, ,, ,, ,42.183333,-69.416667,,,,11/4/1972,14:44,,,192,,,10.6,,84,Brosme brosme (cusk),16.8,8
197208,AL,1972,FALL,203,1280,6,Representative,111,,, ,, ,, ,, ,42.633333,-69.35,,,,11/4/1972,21:15,,,221,7.2,,10.6,,84,Brosme brosme (cusk),6.4,2
197208,AL,1972,FALL,204,1370,1,Representative,111,,, ,, ,, ,, ,42.683333,-69.266667,,,,11/4/1972,23:18,,,176,6.9,,10.6,,84,Brosme brosme (cusk),7.7,1
197208,AL,1972,FALL,207,1370,2,Representative,111,,, ,, ,, ,, ,42.7,-69.1,,,,11/5/1972,5:48,,,150,6.8,,10.1,,84,Brosme brosme (cusk),12.2,4
197208,AL,1972,FALL,209,1360,2,Representative,111,,, ,, ,, ,, ,42.95,-68,,,,11/5/1972,14:44,,,164,7.6,,10.1,,84,Brosme brosme (cusk),10.4,6
197208,AL,1972,FALL,211,1290,5,Representative,111,,, ,, ,, ,, ,42.583333,-67.65,,,,11/6/1972,11:41,,,191,8.2,,10.3,,84,Brosme brosme (cusk),1.8,1
197208,AL,1972,FALL,212,1290,3,Representative,111,,, ,, ,, ,, ,42.55,-67.483333,,,,11/6/1972,14:30,,,277,9.6,,10.6,,84,Brosme brosme (cusk),10.4,2
197208,AL,1972,FALL,215,1290,8,Representative,111,,, ,, ,, ,, ,42.733333,-67.433333,,,,11/7/1972,2:08,,,233,8.9,,9.5,,84,Brosme brosme (cusk),1.8,2
197208,AL,1972,FALL,216,1360,3,Representative,111,,, ,, ,, ,, ,42.966667,-67.6,,,,11/7/1972,4:51,,,217,8.6,,9.8,,84,Brosme brosme (cusk),0.9,1
197208,AL,1972,FALL,218,1360,1,Representative,111,,, ,, ,, ,, ,42.816667,-67.133333,,,,11/7/1972,10:27,,,215,9,,9.4,,84,Brosme brosme (cusk),1.4,1
197208,AL,1972,FALL,219,1310,5,Representative,111,,, ,, ,, ,, ,42.733333,-66.833333,,,,11/7/1972,12:34,,,170,8.9,,10,,84,Brosme brosme (cusk),6.4,5
197208,AL,1972,FALL,220,1310,4,Representative,111,,, ,, ,, ,, ,42.716667,-66.916667,,,,11/7/1972,14:34,,,170,9.2,,9.5,,84,Brosme brosme (cusk),10.9,7
197208,AL,1972,FALL,221,1290,7,Representative,111,,, ,, ,, ,, ,42.666667,-66.933333,,,,11/7/1972,16:12,,,197,9.1,,10.1,,84,Brosme brosme (cusk),2.3,1
197208,AL,1972,FALL,223,1310,3,Representative,111,,, ,, ,, ,, ,42.566667,-66.233333,,,,11/7/1972,22:11,,,143,8.9,,10.1,,84,Brosme brosme (cusk),5.4,2
197208,AL,1972,FALL,224,1290,6,Representative,111,,, ,, ,, ,, ,42.566667,-66.15,,,,11/8/1972,0:55,,,200,9.3,,9.7,,84,Brosme brosme (cusk),36.7,9
197208,AL,1972,FALL,226,1490,2,Representative,111,,, ,, ,, ,, ,42.266667,-65.183333,,,,11/8/1972,8:23,,,227,9.7,,11.6,,84,Brosme brosme (cusk),11.8,2
197208,AL,1972,FALL,229,1410,12,Representative,111,,, ,, ,, ,, ,42.583333,-64.533333,,,,11/8/1972,15:14,,,147,9.3,,11.4,,84,Brosme brosme (cusk),5.4,1
197208,AL,1972,FALL,232,1410,2,Representative,111,,, ,, ,, ,, ,43.1,-64.516667,,,,11/8/1972,20:48,,,126,6.5,,10.3,,84,Brosme brosme (cusk),7.3,3
197208,AL,1972,FALL,253,1410,17,Representative,111,,, ,, ,, ,, ,43.016667,-63.466667,,,,11/13/1972,8:47,,,156,10,,10.4,,84,Brosme brosme (cusk),2.7,1
197208,AL,1972,FALL,262,1310,2,Representative,111,,, ,, ,, ,, ,42.533333,-65.45,,,,11/14/1972,6:16,,,98,7.8,,10,,84,Brosme brosme (cusk),2.3,1
197208,AL,1972,FALL,271,1350,3,Representative,111,,, ,, ,, ,, ,44.583333,-66.533333,,,,11/16/1972,16:16,,,179,9.1,,8.1,,84,Brosme brosme (cusk),1.8,1
197208,AL,1972,FALL,285,1360,6,Representative,111,,, ,, ,, ,, ,43.516667,-68.05,,,,11/17/1972,23:11,,,212,8.2,,8.8,,84,Brosme brosme (cusk),6.8,1
197208,AL,1972,FALL,287,1360,8,Representative,111,,, ,, ,, ,, ,43.583333,-67.85,,,,11/18/1972,2:05,,,240,8.9,,8.8,,84,Brosme brosme (cusk),5.9,1
197208,AL,1972,FALL,292,1380,4,Representative,111,,, ,, ,, ,, ,43.9,-68.116667,,,,11/18/1972,12:39,,,164,8.6,,8.2,,84,Brosme brosme (cusk),0.9,1
197208,AL,1972,FALL,301,1370,5,Representative,111,,, ,, ,, ,, ,43.216667,-69.75,,,,11/19/1972,7:51,,,113,9,,8.6,,84,Brosme brosme (cusk),8.2,3
197208,AL,1972,FALL,305,1270,4,Representative,111,,, ,, ,, ,, ,43.083333,-70.25,,,,11/19/1972,15:25,,,150,6.6,,8.6,,84,Brosme brosme (cusk),5.4,1
197208,AL,1972,FALL,307,1400,3,Representative,111,,, ,, ,, ,, ,43.233333,-70.333333,,,,11/19/1972,17:51,,,83,7.9,,8,,84,Brosme brosme (cusk),0,1
197303,AL,1973,SPRING,172,1240,1,Representative,111,,, ,, ,, ,, ,41.45,-69.033333,,,,4/14/1973,18:18,,,142,4.7,,4.6,,84,Brosme brosme (cusk),0.9,1
197303,AL,1973,SPRING,208,1170,3,Representative,111,,, ,, ,, ,, ,41.766667,-65.75,,,,4/19/1973,1:34,,,160,12.5,,4.3,,84,Brosme brosme (cusk),3.6,1
197303,AL,1973,SPRING,211,1170,4,Representative,111,,, ,, ,, ,, ,41.833333,-65.816667,,,,4/19/1973,9:46,,,127,5.7,,5,,84,Brosme brosme (cusk),3.6,3
197303,AL,1973,SPRING,217,1160,10,Representative,111,,, ,, ,, ,, ,42.05,-66.533333,,,,4/20/1973,2:45,,,80,5.1,,5.4,,84,Brosme brosme (cusk),6.4,1
197303,AL,1973,SPRING,218,1220,3,Representative,111,,, ,, ,, ,, ,42.15,-66.266667,,,,4/20/1973,5:10,,,188,7.7,,4.4,,84,Brosme brosme (cusk),4.5,1
197303,AL,1973,SPRING,220,1300,2,Representative,111,,, ,, ,, ,, ,42.4,-66.783333,,,,4/20/1973,12:12,,,347,7.2,,3.2,,84,Brosme brosme (cusk),10.9,2
197303,AL,1973,SPRING,223,1220,2,Representative,111,,, ,, ,, ,, ,42.166667,-66.783333,,,,4/20/1973,22:16,,,139,8.6,,5,,84,Brosme brosme (cusk),4.5,1
197303,AL,1973,SPRING,226,1220,4,Representative,111,,, ,, ,, ,, ,42.183333,-67.6,,,,4/21/1973,5:54,,,192,8.2,,5.6,,84,Brosme brosme (cusk),10,3
197303,AL,1973,SPRING,227,1220,1,Representative,111,,, ,, ,, ,, ,42.066667,-67.683333,,,,4/21/1973,8:59,,,163,6.5,,5.1,,84,Brosme brosme (cusk),4.5,1
197303,AL,1973,SPRING,237,1240,3,Representative,111,,, ,, ,, ,, ,41.816667,-68.55,,,,4/22/1973,8:43,,,188,7.6,,6,,84,Brosme brosme (cusk),13.6,2
197303,AL,1973,SPRING,238,1290,1,Representative,111,,, ,, ,, ,, ,42.166667,-68.133333,,,,4/22/1973,12:05,,,200,7.8,,5.3,,84,Brosme brosme (cusk),7.3,3
197303,AL,1973,SPRING,243,1270,1,Representative,111,,, ,, ,, ,, ,42.116667,-69.933333,,,,4/23/1973,4:30,,,117,4.4,,5.4,,84,Brosme brosme (cusk),3.6,1
197303,AL,1973,SPRING,245,1280,2,Representative,111,,, ,, ,, ,, ,42.383333,-69.95,,,,4/23/1973,9:43,,,186,5.5,,5.7,,84,Brosme brosme (cusk),12.7,1
197303,AL,1973,SPRING,254,1370,1,Representative,111,,, ,, ,, ,, ,42.716667,-68.683333,,,,5/3/1973,16:37,,,190,7,,6.7,,84,Brosme brosme (cusk),5,1
197303,AL,1973,SPRING,255,1290,7,Representative,111,,, ,, ,, ,, ,42.583333,-68.4,,,,5/3/1973,19:11,,,174,7.1,,5.7,,84,Brosme brosme (cusk),0.9,1
197303,AL,1973,SPRING,256,1290,2,Representative,111,,, ,, ,, ,, ,42.75,-67.85,,,,5/3/1973,23:40,,,186,8,,6.4,,84,Brosme brosme (cusk),3.6,2
197303,AL,1973,SPRING,257,1290,6,Representative,111,,, ,, ,, ,, ,42.583333,-67.45,,,,5/4/1973,2:44,,,240,8,,5.3,,84,Brosme brosme (cusk),20,4
197303,AL,1973,SPRING,264,1290,4,Representative,111,,, ,, ,, ,, ,42.5,-66.25,,,,5/4/1973,23:17,,,220,8.8,,5.9,,84,Brosme brosme (cusk),3.2,2
197303,AL,1973,SPRING,266,1310,2,Representative,111,,, ,, ,, ,, ,42.35,-65.733333,,,,5/5/1973,5:10,,,110,11.8,,6.1,,84,Brosme brosme (cusk),1.8,1
197303,AL,1973,SPRING,268,1310,3,Representative,111,,, ,, ,, ,, ,42.433333,-65.266667,,,,5/5/1973,9:47,,,113,7.2,,3.9,,84,Brosme brosme (cusk),14.1,4
197303,AL,1973,SPRING,270,1410,8,Representative,111,,, ,, ,, ,, ,42.383333,-65.083333,,,,5/5/1973,15:26,,,127,9.8,,4.5,,84,Brosme brosme (cusk),1.8,1
197303,AL,1973,SPRING,271,1490,1,Representative,111,,, ,, ,, ,, ,42.366667,-64.966667,,,,5/5/1973,17:46,,,320,7.7,,6.3,,84,Brosme brosme (cusk),6.4,2
197303,AL,1973,SPRING,278,1410,10,Representative,111,,, ,, ,, ,, ,42.733333,-64.316667,,,,5/6/1973,14:54,,,120,11.3,,4.2,,84,Brosme brosme (cusk),2.3,1
197303,AL,1973,SPRING,279,1490,3,Representative,111,,, ,, ,, ,, ,42.75,-64.116667,,,,5/6/1973,16:28,,,234,,,0,,84,Brosme brosme (cusk),6.8,2
197303,AL,1973,SPRING,281,1410,13,Representative,111,,, ,, ,, ,, ,42.933333,-63.833333,,,,5/6/1973,20:45,,,118,6.5,,0,,84,Brosme brosme (cusk),0.9,1
197303,AL,1973,SPRING,284,1410,14,Representative,111,,, ,, ,, ,, ,43.466667,-63.866667,,,,5/7/1973,2:51,,,153,9.4,,4.5,,84,Brosme brosme (cusk),9.1,4
197303,AL,1973,SPRING,292,5430,1,Representative,111,,, ,, ,, ,, ,44.2,-63.716667,,,,5/8/1973,0:23,,,113,5.6,,3.5,,84,Brosme brosme (cusk),1.8,1
197303,AL,1973,SPRING,293,5430,3,Representative,111,,, ,, ,, ,, ,43.95,-64.066667,,,,5/8/1973,4:55,,,137,12.8,,2.7,,84,Brosme brosme (cusk),5.4,2
197303,AL,1973,SPRING,294,5430,2,Representative,111,,, ,, ,, ,, ,43.95,-64.166667,,,,5/8/1973,9:27,,,132,7.1,,2.4,,84,Brosme brosme (cusk),2.7,1
197303,AL,1973,SPRING,305,1310,6,Representative,111,,, ,, ,, ,, ,42.816667,-65.333333,,,,5/9/1973,17:36,,,130,7.5,,4.8,,84,Brosme brosme (cusk),5.4,1
197303,AL,1973,SPRING,314,1340,4,Representative,111,,, ,, ,, ,, ,43.35,-66.733333,,,,5/10/1973,21:20,,,139,8.6,,5,,84,Brosme brosme (cusk),2.7,1
197303,AL,1973,SPRING,316,1360,3,Representative,111,,, ,, ,, ,, ,43.15,-67.55,,,,5/11/1973,3:20,,,186,7.6,,6,,84,Brosme brosme (cusk),0,1
197303,AL,1973,SPRING,318,1360,7,Representative,111,,, ,, ,, ,, ,43.416667,-67.6,,,,5/11/1973,7:37,,,247,,,5.7,,84,Brosme brosme (cusk),21.8,3
197303,AL,1973,SPRING,319,1340,5,Representative,111,,, ,, ,, ,, ,43.683333,-67.15,,,,5/11/1973,10:39,,,146,6.7,,4.5,,84,Brosme brosme (cusk),9.5,3
197303,AL,1973,SPRING,320,1340,2,Representative,111,,, ,, ,, ,, ,43.616667,-66.75,,,,5/11/1973,13:18,,,105,5.3,,5.3,,84,Brosme brosme (cusk),1.8,1
197303,AL,1973,SPRING,323,1340,3,Representative,111,,, ,, ,, ,, ,43.85,-66.9,,,,5/11/1973,21:28,,,146,6.3,,5.6,,84,Brosme brosme (cusk),9.1,3
197303,AL,1973,SPRING,325,1330,4,Representative,111,,, ,, ,, ,, ,44.1,-66.65,,,,5/12/1973,2:18,,,94,5.1,,4.6,,84,Brosme brosme (cusk),1.8,1
197303,AL,1973,SPRING,331,1350,2,Representative,111,,, ,, ,, ,, ,44.233333,-67.2,,,,5/12/1973,19:32,,,174,6.7,,5,,84,Brosme brosme (cusk),9.5,2
197303,AL,1973,SPRING,332,1360,8,Representative,111,,, ,, ,, ,, ,44.233333,-67.466667,,,,5/12/1973,21:37,,,190,7.2,,5.4,,84,Brosme brosme (cusk),1.8,1
197303,AL,1973,SPRING,333,1380,5,Representative,111,,, ,, ,, ,, ,44.3,-67.4,,,,5/12/1973,23:39,,,175,7.5,,5.2,,84,Brosme brosme (cusk),5.4,1
197303,AL,1973,SPRING,341,1360,6,Representative,111,,, ,, ,, ,, ,43.366667,-68.216667,,,,5/13/1973,19:30,,,203,8,,6.6,,84,Brosme brosme (cusk),11.8,1
197303,AL,1973,SPRING,342,1370,3,Representative,111,,, ,, ,, ,, ,42.983333,-68.566667,,,,5/13/1973,22:49,,,188,6.4,,8,,84,Brosme brosme (cusk),3.6,3
197303,AL,1973,SPRING,345,1380,1,Representative,111,,, ,, ,, ,, ,43.333333,-69.05,,,,5/14/1973,6:18,,,153,5.1,,7.3,,84,Brosme brosme (cusk),9.5,1
197303,AL,1973,SPRING,348,1380,2,Representative,111,,, ,, ,, ,, ,43.466667,-69.483333,,,,5/14/1973,14:17,,,148,4.4,,7.9,,84,Brosme brosme (cusk),2.7,1
197308,AL,1973,FALL,159,1170,3,Representative,111,,, ,, ,, ,, ,41.683333,-65.883333,,,,10/22/1973,16:44,,,123,11.1,,11.8,,84,Brosme brosme (cusk),5,2
197308,AL,1973,FALL,163,1170,4,Representative,111,,, ,, ,, ,, ,42,-65.933333,,,,10/23/1973,2:33,,,128,8.3,,12.2,,84,Brosme brosme (cusk),5.9,2
197308,AL,1973,FALL,171,1220,4,Representative,111,,, ,, ,, ,, ,42.1,-67.8,,,,10/23/1973,23:30,,,184,7.8,,11.3,,84,Brosme brosme (cusk),2.7,1
197308,AL,1973,FALL,177,1220,2,Representative,111,,, ,, ,, ,, ,41.8,-68.316667,,,,10/24/1973,14:10,,,161,6.9,,14,,84,Brosme brosme (cusk),1.8,1
197308,AL,1973,FALL,179,1220,1,Representative,111,,, ,, ,, ,, ,41.716667,-68.383333,,,,10/24/1973,20:36,,,132,6.1,,14.4,,84,Brosme brosme (cusk),0.9,7
197308,AL,1973,FALL,189,1240,1,Representative,111,,, ,, ,, ,, ,41.716667,-69.466667,,,,10/31/1973,16:28,,,152,6.6,,12.6,,84,Brosme brosme (cusk),2.3,1
197308,AL,1973,FALL,197,1270,1,Representative,111,,, ,, ,, ,, ,42.15,-69.8,,,,11/1/1973,19:02,,,170,7.2,,12,,84,Brosme brosme (cusk),2.7,2
197308,AL,1973,FALL,198,1270,2,Representative,111,,, ,, ,, ,, ,42.3,-70.05,,,,11/2/1973,22:22,,,95,,,10.8,,84,Brosme brosme (cusk),1.4,1
197308,AL,1973,FALL,199,1260,1,Representative,111,,, ,, ,, ,, ,42.316667,-70.116667,,,,11/3/1973,1:00,,,78,8.2,,11,,84,Brosme brosme (cusk),9.5,1
197308,AL,1973,FALL,201,1270,3,Representative,111,,, ,, ,, ,, ,42.533333,-70.033333,,,,11/3/1973,5:34,,,79,8.9,,10.8,,84,Brosme brosme (cusk),10,4
197308,AL,1973,FALL,204,1280,5,Representative,111,,, ,, ,, ,, ,42.466667,-68.95,,,,11/3/1973,15:15,,,227,8.3,,10.5,,84,Brosme brosme (cusk),9.5,2
197308,AL,1973,FALL,206,1240,4,Representative,111,,, ,, ,, ,, ,42.05,-68.6,,,,11/5/1973,6:12,,,160,6.7,,11,,84,Brosme brosme (cusk),11.8,2
197308,AL,1973,FALL,210,1290,5,Representative,111,,, ,, ,, ,, ,42.55,-68.183333,,,,11/5/1973,19:51,,,174,7.8,,9.2,,84,Brosme brosme (cusk),14.5,7
197308,AL,1973,FALL,211,1360,9,Representative,111,,, ,, ,, ,, ,42.916667,-68.283333,,,,11/6/1973,0:33,,,193,7.6,,10.2,,84,Brosme brosme (cusk),7.7,2
197308,AL,1973,FALL,212,1290,8,Representative,111,,, ,, ,, ,, ,42.7,-67.833333,,,,11/6/1973,4:46,,,174,7.9,,10,,84,Brosme brosme (cusk),0.9,1
197308,AL,1973,FALL,213,1290,6,Representative,111,,, ,, ,, ,, ,42.6,-67.8,,,,11/6/1973,7:40,,,208,,,9.8,,84,Brosme brosme (cusk),2.3,1
197308,AL,1973,FALL,214,1360,1,Representative,111,,, ,, ,, ,, ,42.8,-67.5,,,,11/6/1973,10:35,,,230,9.2,,10.7,,84,Brosme brosme (cusk),0.9,1
197308,AL,1973,FALL,215,1290,7,Representative,111,,, ,, ,, ,, ,42.616667,-67.5,,,,11/6/1973,13:49,,,216,,,10.6,,84,Brosme brosme (cusk),1.4,1
197308,AL,1973,FALL,216,1290,4,Representative,111,,, ,, ,, ,, ,42.433333,-67.583333,,,,11/6/1973,20:06,,,275,8.4,,10.1,,84,Brosme brosme (cusk),2.3,1
197308,AL,1973,FALL,221,1350,3,Representative,111,,, ,, ,, ,, ,44.266667,-66.916667,,,,11/9/1973,17:10,,,183,10.7,,10,,84,Brosme brosme (cusk),5.4,3
197308,AL,1973,FALL,222,1350,1,Representative,111,,, ,, ,, ,, ,44.2,-67.133333,,,,11/9/1973,19:05,,,117,10.3,,9.8,,84,Brosme brosme (cusk),5,2
197308,AL,1973,FALL,223,1350,2,Representative,111,,, ,, ,, ,, ,44.25,-67.216667,,,,11/9/1973,21:04,,,167,9,,9.9,,84,Brosme brosme (cusk),14.1,2
197308,AL,1973,FALL,228,1340,2,Representative,111,,, ,, ,, ,, ,43.916667,-67.433333,,,,11/10/1973,12:35,,,217,8.2,,9.5,,84,Brosme brosme (cusk),14.1,5
197308,AL,1973,FALL,229,1340,5,Representative,111,,, ,, ,, ,, ,43.866667,-67.1,,,,11/10/1973,16:07,,,160,9.9,,9.6,,84,Brosme brosme (cusk),1.4,1
197308,AL,1973,FALL,230,1340,4,Representative,111,,, ,, ,, ,, ,43.716667,-66.95,,,,11/10/1973,18:58,,,143,9.2,,9.7,,84,Brosme brosme (cusk),6.4,1
197308,AL,1973,FALL,231,1340,3,Representative,111,,, ,, ,, ,, ,43.6,-67,,,,11/10/1973,21:01,,,170,9.4,,9.6,,84,Brosme brosme (cusk),1.4,1
197308,AL,1973,FALL,237,1310,7,Representative,111,,, ,, ,, ,, ,42.933333,-66.566667,,,,11/11/1973,17:14,,,196,10.4,,10,,84,Brosme brosme (cusk),2.7,2
197308,AL,1973,FALL,247,1420,3,Representative,111,,, ,, ,, ,, ,42.9,-64.916667,,,,11/12/1973,18:58,,,93,,,9,,84,Brosme brosme (cusk),0.9,1
197308,AL,1973,FALL,257,1410,6,Representative,111,,, ,, ,, ,, ,43.533333,-64.383333,,,,11/13/1973,20:38,,,168,10.1,,8.7,,84,Brosme brosme (cusk),4.5,2
197308,AL,1973,FALL,263,1410,15,Representative,111,,, ,, ,, ,, ,42.983333,-63.85,,,,11/14/1973,9:05,,,103,5.5,,8.5,,84,Brosme brosme (cusk),0,2
197308,AL,1973,FALL,273,1310,3,Representative,111,,, ,, ,, ,, ,42.633333,-66.516667,,,,11/15/1973,12:42,,,163,12.3,,9.5,,84,Brosme brosme (cusk),7.7,3
197308,AL,1973,FALL,274,1310,2,Representative,111,,, ,, ,, ,, ,42.65,-66.65,,,,11/15/1973,14:46,,,167,11.6,,10.1,,84,Brosme brosme (cusk),3.2,2
197308,AL,1973,FALL,276,1300,1,Representative,111,,, ,, ,, ,, ,42.383333,-66.933333,,,,11/15/1973,21:23,,,341,6.8,,10,,84,Brosme brosme (cusk),3.6,1
197308,AL,1973,FALL,277,1300,2,Representative,111,,, ,, ,, ,, ,42.45,-66.833333,,,,11/16/1973,0:02,,,335,6.6,,10,,84,Brosme brosme (cusk),10,1
197404,AL,1974,SPRING,52,1740,4,Representative,111,,, ,, ,, ,, ,39.033333,-72.983333,,,,3/21/1974,8:47,,,85,12.1,,11,,84,Brosme brosme (cusk),0,1
197404,AL,1974,SPRING,160,1290,2,Representative,111,,, ,, ,, ,, ,42.033333,-68.083333,,,,4/20/1974,19:31,,,213,7.9,,6.7,,84,Brosme brosme (cusk),10,2
197404,AL,1974,SPRING,161,1290,4,Representative,111,,, ,, ,, ,, ,42.15,-67.9,,,,4/20/1974,21:48,,,215,8,,6.5,,84,Brosme brosme (cusk),7.7,4
197404,AL,1974,SPRING,173,1170,3,Representative,111,,, ,, ,, ,, ,41.966667,-65.916667,,,,4/22/1974,2:42,,,116,9.4,,5.6,,84,Brosme brosme (cusk),8.2,3
197404,AL,1974,SPRING,174,1160,9,Representative,111,,, ,, ,, ,, ,42,-66.016667,,,,4/22/1974,4:05,,,90,7.9,,5.1,,84,Brosme brosme (cusk),2.7,1
